Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-202201-01219,2022-01-08,2022-01-15,Standard Class,CUST-1228,Divya Yadav,Consumer,North,Rajasthan,PROD-0103,OnePlus 12,Technology,Phones,62793.4,1,0.05,15805.96
ORD-202305-06016,2023-05-15,2023-05-19,Standard Class,CUST-1014,Sai Tiwari,Consumer,East,Assam,PROD-0117,iPad Air,Technology,Tablets,342260.44,5,0.0,81023.76
ORD-202108-09720,2021-08-26,2021-08-29,Standard Class,CUST-1311,Neha Das,Consumer,West,Gujarat,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,9457.62,3,0.15,2802.83
ORD-202411-03988,2024-11-02,2024-11-06,Second Class,CUST-1313,Kavita Chopra,Consumer,East,Bihar,PROD-0124,AirPods Pro,Technology,Accessories,12146.84,1,0.15,2501.9
ORD-202211-04912,2022-11-18,2022-11-23,Standard Class,CUST-1492,Tanvi Gupta,Corporate,West,Gujarat,PROD-0124,AirPods Pro,Technology,Accessories,14790.45,2,0.1,2651.51
ORD-202407-09493,2024-07-11,2024-07-13,First Class,CUST-1321,Aanya Mishra,Corporate,North,Rajasthan,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,9352.16,1,0.3,2029.32
ORD-202211-04494,2022-11-22,2022-11-25,Standard Class,CUST-1093,Komal Tiwari,Home Office,East,Assam,PROD-0104,Google Pixel 8,Technology,Phones,67830.39,1,0.1,20117.67
ORD-202112-06945,2021-12-11,2021-12-16,Second Class,CUST-1195,Manish Mehra,Consumer,East,Odisha,PROD-0101,iPhone 15,Technology,Phones,24217.36,3,0.05,5688.97
ORD-202404-05700,2024-04-25,,Standard Class,CUST-1272,Sanjay Tiwari,Home Office,West,Goa,PROD-0141,Coffee Table,Furniture,Tables,72736.51,3,0.3,-9991.06
ORD-202311-08353,2023-11-20,2023-11-26,Standard Class,CUST-1005,Sara Nair,Consumer,North,Rajasthan,PROD-0162,Parker Pen Set,Office Supplies,Writing,310.33,1,0.25,29.53
ORD-202309-00957,2023-09-03,2023-09-06,First Class,CUST-1435,Ananya Mehra,Consumer,South,Andhra Pradesh,PROD-0170,Laminator Machine,Office Supplies,Office Equipment,55456.82,4,0.0,21360.21
ORD-202206-02870,2022-06-03,2022-06-08,Standard Class,CUST-1134,Pooja Menon,Consumer,South,Telangana,PROD-0111,HP Spectre x360,Technology,Laptops,88932.76,1,0.05,27304.81
ORD-202407-04434,2024-07-18,2024-07-21,Standard Class,CUST-1294,Lakshmi Chopra,Consumer,South,Tamil Nadu,PROD-0129,Anker PowerBank 20K,Technology,Accessories,2159.24,1,0.15,261.09
ORD-202308-04974,2023-08-25,2023-08-31,Standard Class,CUST-1015,Isha Chatterjee,Consumer,South,Karnataka,PROD-0172,Projector Portable,Office Supplies,Office Equipment,8839.85,2,0.25,-517.26
ORD-202308-02962,2023-08-19,2023-08-26,Standard Class,CUST-1492,Tanvi Gupta,Corporate,West,Gujarat,PROD-0133,Gaming Chair Pro,Furniture,Chairs,15247.7,1,0.05,1675.77
ORD-202410-02201,2024-10-23,2024-10-28,Second Class,CUST-1128,Rahul Jain,Home Office,North,Uttarakhand,PROD-0140,Round Dining Table,Furniture,Tables,98797.49,2,0.0,7492.24
ORD-202404-00099,2024-04-28,2024-04-28,Same Day,CUST-1154,Tushar Bhatia,Consumer,West,Gujarat,PROD-0154,Table Lamp Designer,Furniture,Furnishings,4667.58,2,0.1,181.6
ORD-202311-09899,2023-11-16,2023-11-20,Second Class,CUST-1134,Pooja Menon,Consumer,South,Telangana,PROD-0117,iPad Air,Technology,Tablets,24752.8,1,0.1,3803.61
ORD-202206-02558,2022-06-18,2022-06-22,Standard Class,CUST-1165,Rekha Malhotra,Consumer,South,Telangana,PROD-0155,Photo Frame Set,Furniture,Furnishings,24913.64,3,0.15,550.6
ORD-202104-08446,2021-04-07,2021-04-11,Standard Class,CUST-1228,Divya Yadav,Consumer,North,Rajasthan,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,3305.1,1,0.25,-35.1
ORD-202204-04200,2022-04-07,2022-04-11,Second Class,CUST-1349,Tanvi Banerjee,Consumer,West,Maharashtra,PROD-0137,Recliner Chair,Furniture,Chairs,42982.83,2,0.15,4645.58
ORD-202107-09638,2021-07-17,2021-07-20,Standard Class,CUST-1302,Neha Kapoor,Corporate,East,West Bengal,PROD-0126,JBL Flip 6,Technology,Accessories,13327.02,2,0.15,3835.39
ORD-202309-05540,2023-09-15,2023-09-20,Standard Class,CUST-1416,Priya Malhotra,Consumer,South,Kerala,PROD-0128,Samsung T7 SSD,Technology,Accessories,3723.66,1,0.15,903.83
ORD-202411-01649,2024-11-11,2024-11-13,First Class,CUST-1043,Rahul Mishra,Consumer,North,Delhi,PROD-0153,Cushion Cover Set,Furniture,Furnishings,11684.37,2,0.1,409.28
ORD-202410-06198,2024-10-20,2024-10-25,Standard Class,CUST-1004,Manish Verma,Corporate,North,Delhi,PROD-0107,Oppo Find X7,Technology,Phones,91306.14,2,0.05,17071.2
ORD-202412-06296,2024-12-17,2024-12-21,Standard Class,CUST-1139,Swati Bhatia,Consumer,South,Kerala,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,16764.13,1,0.05,4326.38
ORD-202111-04500,2021-11-20,2021-11-23,Standard Class,CUST-1448,Priya Reddy,Home Office,South,Andhra Pradesh,PROD-0104,Google Pixel 8,Technology,Phones,48405.05,5,0.15,11933.5
ORD-202306-01155,2023-06-12,2023-06-18,Standard Class,CUST-1119,Nikhil Pandey,Home Office,West,Goa,PROD-0117,iPad Air,Technology,Tablets,49637.14,2,0.1,16244.62
ORD-202311-02256,2023-11-10,2023-11-12,First Class,CUST-1364,Deepak Chatterjee,Corporate,West,Maharashtra,PROD-0115,MSI Creator Z16,Technology,Laptops,195380.18,2,0.1,44933.38
ORD-202410-03171,2024-10-09,2024-10-15,Standard Class,CUST-1154,Tushar Bhatia,Consumer,West,Gujarat,PROD-0107,Oppo Find X7,Technology,Phones,177319.58,3,0.1,25488.83
ORD-202207-07401,2022-07-01,2022-07-08,Standard Class,CUST-1151,Komal Chopra,Small Business,West,Gujarat,PROD-0106,Vivo X100,Technology,Phones,55651.87,1,0.0,9498.2
ORD-202106-07159,2021-06-15,2021-06-18,Standard Class,CUST-1067,Sanjay Kumar,Consumer,West,Gujarat,PROD-0160,Graph Paper Pad,Office Supplies,Paper,955.09,1,0.3,90.06
ORD-202112-03109,2021-12-01,2021-12-08,Standard Class,CUST-1171,Nikhil Mukherjee,Corporate,South,Telangana,PROD-0164,Whiteboard Marker Set,Office Supplies,Writing,2472.88,1,0.05,623.57
ORD-202407-04549,2024-07-11,2024-07-16,Second Class,CUST-1469,Rajesh Mehra,Consumer,West,Goa,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,869.76,1,0.0,290.46
ORD-202201-05424,2022-01-25,2022-01-25,Same Day,CUST-1107,Aditya Menon,Consumer,East,West Bengal,PROD-0108,Realme GT 5,Technology,Phones,72489.06,2,0.1,17372.29
ORD-202312-02050,2023-12-09,2023-12-12,First Class,CUST-1226,Tushar Pandey,Consumer,West,Madhya Pradesh,PROD-0140,Round Dining Table,Furniture,Tables,15676.81,2,0.05,102.62
ORD-202402-09209,2024-02-02,2024-02-06,Standard Class,CUST-1103,Sneha Sharma,Consumer,North,Delhi,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,29895.11,2,0.1,3279.01
ORD-202206-08816,2022-06-08,2022-06-10,First Class,CUST-1249,Meera Chatterjee,Small Business,West,Goa,PROD-0146,Wardrobe 3-Door,Furniture,Storage,11803.8,1,0.1,164.0
ORD-202301-09847,2023-01-06,2023-01-12,Standard Class,CUST-1218,Aditya Verma,Corporate,East,Bihar,PROD-0159,Legal Pad Pack,Office Supplies,Paper,273.86,2,0.0,29.96
ORD-202211-00263,2022-11-23,2022-11-25,First Class,CUST-1048,Sneha Patel,Corporate,East,Assam,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,1665.38,1,0.1,606.28
ORD-202312-04062,2023-12-14,2023-12-17,Standard Class,CUST-1301,Aadhya Banerjee,Consumer,East,Assam,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,10417.79,3,0.2,-162.16
ORD-202108-05535,2021-08-10,2021-08-16,Standard Class,CUST-1209,Amit Chatterjee,Consumer,West,Goa,PROD-0158,Spiral Notebook Set,Office Supplies,Paper,3921.44,3,0.25,493.01
ORD-202105-06617,2021-05-03,2021-05-09,Standard Class,CUST-1302,Neha Kapoor,Corporate,East,West Bengal,PROD-0107,Oppo Find X7,Technology,Phones,226979.24,3,0.05,44022.22
ORD-202402-08121,2024-02-15,2024-02-20,Second Class,CUST-1031,Aanya Kumar,Corporate,West,Maharashtra,PROD-0103,OnePlus 12,Technology,Phones,209427.19,3,0.1,48709.85
ORD-202309-08156,2023-09-14,2023-09-20,Standard Class,CUST-1024,Aanya Mehra,Consumer,North,Punjab,PROD-0153,Cushion Cover Set,Furniture,Furnishings,4648.98,1,0.05,-77.91
ORD-202312-01803,2023-12-14,2023-12-14,Same Day,CUST-1015,Isha Chatterjee,Consumer,South,Karnataka,PROD-0173,Scanner Flatbed,Office Supplies,Office Equipment,2703.64,2,0.1,860.76
ORD-202205-04737,2022-05-06,2022-05-13,Standard Class,CUST-1072,Deepak Mishra,Consumer,West,Gujarat,PROD-0136,Folding Chair Set,Furniture,Chairs,6923.11,2,0.1,-511.59
ORD-202207-02386,2022-07-07,2022-07-13,Standard Class,CUST-1130,Rahul Banerjee,Corporate,East,Assam,PROD-0120,Lenovo Tab P12,Technology,Tablets,20585.32,2,0.05,5622.48
ORD-202212-06695,2022-12-09,2022-12-12,Standard Class,CUST-1379,Sai Iyer,Home Office,West,Madhya Pradesh,PROD-0137,Recliner Chair,Furniture,Chairs,2562.38,1,0.15,-125.21
ORD-202106-05760,2021-06-22,2021-06-27,Standard Class,CUST-1005,Sara Nair,Consumer,North,Rajasthan,PROD-0108,Realme GT 5,Technology,Phones,43427.49,2,0.05,4358.33
ORD-202408-01960,2024-08-15,2024-08-20,Standard Class,CUST-1339,Tanvi Kumar,Consumer,South,Andhra Pradesh,PROD-0135,Mesh Back Chair,Furniture,Chairs,24008.27,2,0.15,466.4
ORD-202107-02977,2021-07-02,2021-07-05,Standard Class,CUST-1427,Suresh Kumar,Consumer,South,Tamil Nadu,PROD-0131,Boat Airdopes 500,Technology,Accessories,2737.48,1,0.05,788.62
ORD-202304-08681,2023-04-02,2023-04-05,Standard Class,CUST-1333,Myra Singh,Consumer,West,Maharashtra,PROD-0128,Samsung T7 SSD,Technology,Accessories,59926.74,4,0.0,20114.93
ORD-202111-01844,2021-11-24,2021-12-01,Standard Class,CUST-1255,Gaurav Sinha,Consumer,West,Madhya Pradesh,PROD-0107,Oppo Find X7,Technology,Phones,258145.44,4,0.05,62624.15
ORD-202307-01735,2023-07-24,2023-07-29,Standard Class,CUST-1141,Vivaan Verma,Small Business,South,Telangana,PROD-0111,HP Spectre x360,Technology,Laptops,357634.6,3,0.0,71557.71
ORD-202406-02912,2024-06-21,2024-06-24,Standard Class,CUST-1437,Sneha Chopra,Consumer,North,Uttarakhand,PROD-0110,Dell XPS 15,Technology,Laptops,52109.53,1,0.05,17150.37
ORD-202411-08339,2024-11-14,2024-11-17,Second Class,CUST-1212,Shivam Kapoor,Corporate,South,Tamil Nadu,PROD-0148,Kitchen Storage Rack,Furniture,Storage,5064.83,2,0.05,-194.75
ORD-202108-01987,2021-08-25,2021-08-26,First Class,CUST-1229,Shivam Reddy,Home Office,South,Kerala,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,401853.75,5,0.05,51130.71
ORD-202306-09562,2023-06-06,,Standard Class,CUST-1321,Aanya Mishra,Corporate,North,Rajasthan,PROD-0118,iPad Pro,Technology,Tablets,77180.38,2,0.0,16358.34
ORD-202105-06547,2021-05-02,2021-05-06,Standard Class,CUST-1240,Akash Mehra,Consumer,East,Jharkhand,PROD-0162,Parker Pen Set,Office Supplies,Writing,693.21,1,0.05,206.2
ORD-202203-07099,2022-03-19,2022-03-22,Second Class,CUST-1138,Neha Pandey,Corporate,East,West Bengal,PROD-0116,Samsung Galaxy Book,Technology,Laptops,147446.66,2,0.05,17255.57
ORD-202412-02812,2024-12-08,2024-12-11,Second Class,CUST-1365,Pooja Chatterjee,Small Business,North,Rajasthan,PROD-0102,Samsung Galaxy S24,Technology,Phones,24621.61,1,0.0,4000.99
ORD-202401-00660,2024-01-04,2024-01-07,Second Class,CUST-1406,Suresh Joshi,Home Office,North,Uttar Pradesh,PROD-0106,Vivo X100,Technology,Phones,90435.28,2,0.05,20454.04
ORD-202305-02512,2023-05-05,2023-05-10,Standard Class,CUST-1426,Amit Saxena,Corporate,South,Andhra Pradesh,PROD-0155,Photo Frame Set,Furniture,Furnishings,21376.52,4,0.1,-1974.34
ORD-202410-04283,2024-10-18,2024-10-21,Standard Class,CUST-1333,Myra Singh,Consumer,West,Maharashtra,PROD-0167,Calligraphy Set,Office Supplies,Writing,2102.53,2,0.15,202.05
ORD-202212-09340,2022-12-04,2022-12-11,Standard Class,CUST-1022,Kiran Banerjee,Consumer,East,Assam,PROD-0126,JBL Flip 6,Technology,Accessories,23632.83,5,0.0,5476.07
ORD-202206-08801,2022-06-23,2022-06-26,First Class,CUST-1488,Akash Patel,Consumer,West,Madhya Pradesh,PROD-0114,Acer Predator Helios,Technology,Laptops,295644.59,3,0.0,57441.28
ORD-202310-06288,2023-10-22,2023-10-25,First Class,CUST-1274,Rahul Sinha,Small Business,South,Tamil Nadu,PROD-0110,Dell XPS 15,Technology,Laptops,310716.19,4,0.05,89544.47
ORD-202309-01931,2023-09-19,2023-09-24,Standard Class,CUST-1484,Rohan Banerjee,Corporate,North,Rajasthan,PROD-0125,Sony WH-1000XM5,Technology,Accessories,1905.03,1,0.0,332.12
ORD-202412-07126,2024-12-24,2024-12-28,Standard Class,CUST-1086,Sara Jain,Consumer,East,Bihar,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,7791.03,1,0.25,-706.64
ORD-202311-00198,2023-11-23,2023-11-28,Standard Class,CUST-1441,Vikram Chopra,Consumer,North,Uttar Pradesh,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,11265.32,4,0.1,2251.47
ORD-202212-07778,2022-12-26,2023-01-02,Standard Class,CUST-1489,Sneha Singh,Small Business,East,Odisha,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,13058.6,2,0.2,2488.01
ORD-202204-02932,2022-04-06,2022-04-10,Standard Class,CUST-1483,Krishna Gupta,Consumer,South,Kerala,PROD-0107,Oppo Find X7,Technology,Phones,245446.37,5,0.05,55584.56
ORD-202111-08005,2021-11-05,2021-11-10,Standard Class,CUST-1039,Shivam Patel,Corporate,North,Uttarakhand,PROD-0159,Legal Pad Pack,Office Supplies,Paper,765.15,1,0.15,113.28
ORD-202201-02328,2022-01-24,2022-01-24,Same Day,CUST-1362,Manish Singh,Corporate,East,Bihar,PROD-0126,JBL Flip 6,Technology,Accessories,12527.12,1,0.15,3768.87
ORD-202406-04390,2024-06-20,2024-06-23,Standard Class,CUST-1410,Aadhya Kapoor,Consumer,West,Madhya Pradesh,PROD-0122,Xiaomi Pad 6,Technology,Tablets,131386.62,3,0.1,40068.92
ORD-202408-08959,2024-08-12,2024-08-12,Same Day,CUST-1155,Arjun Kapoor,Small Business,East,Bihar,PROD-0165,Pencil Box Premium,Office Supplies,Writing,4242.32,2,0.0,556.1
ORD-202311-04219,2023-11-17,2023-11-20,Second Class,CUST-1491,Lakshmi Reddy,Consumer,North,Haryana,PROD-0164,Whiteboard Marker Set,Office Supplies,Writing,697.68,1,0.05,257.7
ORD-202407-00203,2024-07-28,2024-08-01,Standard Class,CUST-1360,Ishaan Jain,Corporate,West,Maharashtra,PROD-0160,Graph Paper Pad,Office Supplies,Paper,488.23,1,0.15,145.98
ORD-202403-03511,2024-03-22,2024-03-28,Standard Class,CUST-1025,Rajesh Iyer,Consumer,North,Haryana,PROD-0104,Google Pixel 8,Technology,Phones,41609.85,1,0.05,10847.85
ORD-202408-04932,2024-08-26,2024-08-26,Same Day,CUST-1414,Vihaan Khanna,Corporate,East,West Bengal,PROD-0121,OnePlus Pad,Technology,Tablets,191730.28,3,0.1,33796.08
ORD-202410-05536,2024-10-10,,Standard Class,CUST-1232,Aarav Mukherjee,Corporate,West,Madhya Pradesh,PROD-0117,iPad Air,Technology,Tablets,93311.36,2,0.05,28973.99
ORD-202111-05792,2021-11-12,2021-11-16,Standard Class,CUST-1093,,Home Office,East,Assam,PROD-0135,Mesh Back Chair,Furniture,Chairs,111403.22,4,0.0,-4408.75
ORD-202208-01708,2022-08-19,2022-08-26,Standard Class,CUST-1438,Tanvi Pandey,Home Office,North,Punjab,PROD-0133,Gaming Chair Pro,Furniture,Chairs,21602.01,4,0.2,-3178.88
ORD-202212-05173,2022-12-15,2022-12-17,First Class,CUST-1286,Pallavi Gupta,Consumer,South,Kerala,PROD-0116,Samsung Galaxy Book,Technology,Laptops,108313.32,2,0.1,18010.84
ORD-202308-05250,2023-08-26,2023-08-29,First Class,CUST-1012,Nisha Iyer,Small Business,North,Uttarakhand,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,4429.65,1,0.05,1637.79
ORD-202404-06529,2024-04-08,2024-04-11,First Class,CUST-1452,Ayaan Mehra,Corporate,West,Maharashtra,PROD-0109,MacBook Air M2,Technology,Laptops,135084.76,1,0.0,40673.51
ORD-202302-09898,2023-02-04,2023-02-05,First Class,CUST-1398,Myra Patel,Consumer,South,Karnataka,PROD-0114,Acer Predator Helios,Technology,Laptops,95933.66,1,0.15,24402.02
ORD-202304-05856,2023-04-24,2023-04-27,Second Class,CUST-1296,Priya Jain,Corporate,North,Uttar Pradesh,PROD-0130,Apple Watch Ultra,Technology,Accessories,5381.91,1,0.1,1411.13
ORD-202405-08165,2024-05-22,,Same Day,CUST-1200,Shruti Iyer,Home Office,East,Odisha,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,1842.8,1,0.15,248.24
ORD-202111-00855,2021-11-09,2021-11-15,Standard Class,CUST-1355,Ritika Kapoor,Consumer,North,Uttarakhand,PROD-0129,Anker PowerBank 20K,Technology,Accessories,20359.8,2,0.0,5955.85
ORD-202311-04738,2023-11-15,2023-11-18,First Class,CUST-1475,Riya Khanna,Corporate,North,Uttarakhand,PROD-0161,Envelope Pack 100,Office Supplies,Paper,3275.69,2,0.1,575.58
ORD-202312-00699,2023-12-23,2023-12-26,Standard Class,CUST-1463,Aditya Chatterjee,Corporate,East,Bihar,PROD-0111,HP Spectre x360,Technology,Laptops,81303.63,1,0.05,20267.09
ORD-202205-03697,2022-05-04,2022-05-06,Second Class,CUST-1030,Manish Saxena,Consumer,West,Goa,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,10527.16,4,0.0,2082.13
ORD-202304-01637,2023-04-21,2023-04-23,Second Class,CUST-1488,Akash Patel,Consumer,West,Madhya Pradesh,PROD-0123,Realme Pad 2,Technology,Tablets,57051.21,2,0.0,8780.85
ORD-202301-07281,2023-01-05,2023-01-07,First Class,CUST-1357,Aanya Mukherjee,Consumer,East,Jharkhand,PROD-0129,Anker PowerBank 20K,Technology,Accessories,12611.54,1,0.0,3086.36
ORD-202408-07555,2024-08-26,2024-09-01,Standard Class,CUST-1356,Nikhil Saxena,Corporate,South,Telangana,PROD-0137,Recliner Chair,Furniture,Chairs,20574.94,1,0.0,-1645.94
ORD-202406-03582,2024-06-21,2024-06-28,Standard Class,CUST-1333,Myra Singh,Consumer,West,Maharashtra,PROD-0167,Calligraphy Set,Office Supplies,Writing,819.35,2,0.1,240.55
ORD-202208-01292,2022-08-04,2022-08-04,Same Day,CUST-1149,Krishna Khanna,Consumer,West,Goa,PROD-0170,Laminator Machine,Office Supplies,Office Equipment,13142.26,4,0.3,1379.81
ORD-202408-06586,2024-08-14,2024-08-16,First Class,CUST-1482,Ishaan Sinha,Corporate,West,Maharashtra,PROD-0160,Graph Paper Pad,Office Supplies,Paper,1619.16,1,0.1,463.17
ORD-202403-01854,2024-03-25,2024-03-27,Second Class,CUST-1072,Deepak Mishra,Consumer,West,Gujarat,PROD-0107,Oppo Find X7,Technology,Phones,47390.29,1,0.0,13433.64
ORD-202312-05233,2023-12-06,2023-12-06,Same Day,CUST-1073,Isha Banerjee,Consumer,North,Haryana,PROD-0145,Filing Cabinet,Furniture,Storage,47182.94,2,0.0,7422.16
ORD-202409-03764,2024-09-13,2024-09-17,Second Class,CUST-1278,Aditya Kumar,Corporate,East,West Bengal,PROD-0165,Pencil Box Premium,Office Supplies,Writing,7451.88,4,0.1,1222.02
ORD-202205-03305,2022-05-19,2022-05-26,Standard Class,CUST-1218,Aditya Verma,Corporate,East,Bihar,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,4645.98,2,0.15,1494.82
ORD-202310-01496,2023-10-18,2023-10-19,First Class,CUST-1351,Nisha Kumar,Corporate,North,Haryana,PROD-0118,iPad Pro,Technology,Tablets,153153.0,4,0.1,27925.82
ORD-202107-07995,2021-07-21,2021-07-24,Standard Class,CUST-1278,Aditya Kumar,Corporate,East,West Bengal,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,80225.83,1,0.05,24356.37
ORD-202211-01999,2022-11-26,2022-11-29,First Class,CUST-1250,Reyansh Sinha,Home Office,South,Kerala,PROD-0105,Xiaomi 14,Technology,Phones,61927.53,1,0.0,14662.66
ORD-202308-00664,2023-08-25,2023-09-01,Standard Class,CUST-1475,Riya Khanna,Corporate,North,Uttarakhand,PROD-0155,Photo Frame Set,Furniture,Furnishings,7531.73,2,0.1,1419.7
ORD-202211-03749,2022-11-25,,Standard Class,CUST-1053,Aanya Gupta,Small Business,East,West Bengal,PROD-0150,Curtain Set Premium,Furniture,Furnishings,13384.77,1,0.0,1787.75
ORD-202211-04414,2022-11-27,2022-12-02,Standard Class,CUST-1008,Shivam Khanna,Home Office,South,Telangana,PROD-0128,Samsung T7 SSD,Technology,Accessories,4131.35,1,0.1,1138.39
ORD-202303-05531,2023-03-20,2023-03-23,Standard Class,CUST-1405,Komal Menon,Consumer,North,Uttarakhand,PROD-0161,Envelope Pack 100,Office Supplies,Paper,997.71,3,0.2,168.81
ORD-202306-05576,2023-06-26,2023-07-01,Second Class,CUST-1337,Isha Nair,Home Office,East,Bihar,PROD-0159,Legal Pad Pack,Office Supplies,Paper,749.84,1,0.1,101.29
ORD-202111-08902,2021-11-17,2021-11-24,Standard Class,CUST-1181,Sara Joshi,Consumer,East,Odisha,PROD-0146,Wardrobe 3-Door,Furniture,Storage,34991.38,3,0.2,-3176.29
ORD-202410-07527,2024-10-19,2024-10-23,Second Class,CUST-1003,Akash Singh,Corporate,North,Rajasthan,PROD-0141,Coffee Table,Furniture,Tables,11843.45,1,0.15,-306.51
ORD-202408-09475,2024-08-19,2024-08-21,First Class,CUST-1354,Kavita Yadav,Consumer,West,Maharashtra,PROD-0152,Wall Art Set,Furniture,Furnishings,3969.16,2,0.1,-70.89
ORD-202406-05865,2024-06-19,2024-06-26,Standard Class,CUST-1028,Ishaan Iyer,Corporate,South,Tamil Nadu,PROD-0129,Anker PowerBank 20K,Technology,Accessories,9442.95,2,0.0,1926.26
ORD-202305-06777,2023-05-16,2023-05-19,Standard Class,CUST-1108,Vikram Reddy,Home Office,South,Karnataka,PROD-0122,Xiaomi Pad 6,Technology,Tablets,60806.21,3,0.0,6393.77
ORD-202407-01307,2024-07-16,2024-07-21,Standard Class,CUST-1298,Sanjay Chatterjee,Consumer,East,Jharkhand,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,33466.22,3,0.15,10934.04
ORD-202408-07393,2024-08-25,2024-08-29,Standard Class,CUST-1323,Mohit Mehra,Corporate,West,Goa,PROD-0165,Pencil Box Premium,Office Supplies,Writing,1649.23,1,0.25,-1.53
ORD-202312-05593,2023-12-12,2023-12-14,First Class,CUST-1107,Aditya Menon,Consumer,East,West Bengal,PROD-0165,Pencil Box Premium,Office Supplies,Writing,784.38,1,0.0,245.25
ORD-202203-09722,2022-03-19,2022-03-20,First Class,CUST-1359,Manish Das,Small Business,East,Odisha,PROD-0151,Carpet Persian Style,Furniture,Furnishings,6773.82,2,0.3,-1247.73
ORD-202306-01664,2023-06-11,2023-06-16,Standard Class,CUST-1085,Gaurav Dubey,Consumer,East,Odisha,PROD-0138,Standing Desk,Furniture,Tables,60200.12,3,0.0,1548.97
ORD-202302-05451,2023-02-15,2023-02-19,Standard Class,CUST-1184,Divya Jain,Home Office,West,Madhya Pradesh,PROD-0159,Legal Pad Pack,Office Supplies,Paper,347.03,1,0.0,89.87
ORD-202212-08384,2022-12-22,2022-12-25,Second Class,CUST-1122,Nisha Mukherjee,Home Office,East,Odisha,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,2161.89,3,0.15,261.61
ORD-202101-03628,2021-01-09,2021-01-14,Second Class,CUST-1240,Akash Mehra,Consumer,East,Jharkhand,PROD-0146,Wardrobe 3-Door,Furniture,Storage,6047.88,2,0.15,651.22
